         11962693 function calls (11724789 primitive calls) in 74.513 CPU seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 syntax.py:19(SyntaxErrorChecker)
        8    0.381    0.048    0.996    0.124 tfidfmodel.py:112(__getitem__)
        8    0.000    0.000    0.000    0.000 threading.py:101(__init__)
        8    0.000    0.000    0.000    0.000 threading.py:116(acquire)
        8    0.000    0.000    0.000    0.000 threading.py:136(release)
        8    0.000    0.000    0.000    0.000 threading.py:154(_acquire_restore)
        8    0.000    0.000    0.000    0.000 threading.py:162(_release_save)
        8    0.000    0.000    0.000    0.000 threading.py:172(_is_owned)
        8    0.000    0.000    0.000    0.000 threading.py:176(Condition)
        8    0.000    0.000    0.000    0.000 threading.py:181(__init__)
        8    0.000    0.000    0.084    0.011 threading.py:230(wait)
       16    0.000    0.000    0.000    0.000 threading.py:59(__init__)
       40    0.000    0.000    0.000    0.000 threading.py:64(_note)
       16    0.000    0.000    0.000    0.000 threading.py:808(currentThread)
        8    0.000    0.000    0.000    0.000 threading.py:96(RLock)
       12    0.007    0.001    0.011    0.001 transformer.py:104(__init__)
   504/12    0.005    0.000    0.027    0.002 transformer.py:1071(com_binary)
       12    0.000    0.000    0.023    0.002 transformer.py:1196(com_dictmaker)
       12    0.000    0.000    0.027    0.002 transformer.py:120(transform)
       12    0.000    0.000    0.028    0.002 transformer.py:130(parseexpr)
       12    0.000    0.000    0.027    0.002 transformer.py:145(compile_node)
       12    0.000    0.000    0.027    0.002 transformer.py:191(eval_input)
        1    0.000    0.000    0.000    0.000 transformer.py:33(WalkerError)
       12    0.000    0.000    0.039    0.003 transformer.py:49(parse)
    24/12    0.000    0.000    0.027    0.002 transformer.py:574(testlist)
       12    0.000    0.000    0.004    0.000 transformer.py:584(testlist_gexp)
    96/12    0.001    0.000    0.026    0.002 transformer.py:590(test)
    96/12    0.001    0.000    0.026    0.002 transformer.py:604(or_test)
    96/12    0.000    0.000    0.026    0.002 transformer.py:611(and_test)
    96/12    0.001    0.000    0.026    0.002 transformer.py:615(not_test)
    96/12    0.001    0.000    0.025    0.002 transformer.py:622(comparison)
    96/12    0.000    0.000    0.025    0.002 transformer.py:655(expr)
    96/12    0.000    0.000    0.025    0.002 transformer.py:659(xor_expr)
    96/12    0.000    0.000    0.025    0.002 transformer.py:663(and_expr)
    96/12    0.001    0.000    0.025    0.002 transformer.py:667(shift_expr)
    96/12    0.001    0.000    0.024    0.002 transformer.py:680(arith_expr)
    96/12    0.001    0.000    0.024    0.002 transformer.py:692(term)
    96/12    0.001    0.000    0.024    0.002 transformer.py:710(factor)
    24/12    0.000    0.000    0.000    0.000 transformer.py:72(extractLineNo)
    96/12    0.001    0.000    0.024    0.002 transformer.py:723(power)
    96/12    0.000    0.000    0.023    0.002 transformer.py:736(atom)
       12    0.000    0.000    0.004    0.000 transformer.py:739(atom_lpar)
       12    0.000    0.000    0.023    0.002 transformer.py:749(atom_lbrace)
       12    0.000    0.000    0.000    0.000 transformer.py:757(atom_number)
       48    0.000    0.000    0.002    0.000 transformer.py:762(decode_literal)
       48    0.000    0.000    0.002    0.000 transformer.py:773(atom_string)
       12    0.000    0.000    0.000    0.000 transformer.py:779(atom_name)
      600    0.002    0.000    0.002    0.000 transformer.py:795(lookup_node)
   768/12    0.004    0.000    0.027    0.002 transformer.py:798(com_node)
        1    0.005    0.005    0.008    0.008 transformer.py:9(<module>)
        1    0.000    0.000    0.000    0.000 transformer.py:94(Transformer)
     9488    0.046    0.000    0.064    0.000 util.py:411(concat)
       12    0.000    0.000    0.002    0.000 utils.py:1004(visitExpression)
       60    0.000    0.000    0.000    0.000 utils.py:1008(visitConst)
       12    0.000    0.000    0.001    0.000 utils.py:1011(visitDict)
       12    0.000    0.000    0.000    0.000 utils.py:1014(visitTuple)
       12    0.000    0.000    0.000    0.000 utils.py:1026(visitName)
       12    0.003    0.000    0.061    0.005 utils.py:1087(safe_eval)
       20    0.000    0.000    0.001    0.000 utils.py:208(is_corpus)
        4    0.000    0.000    0.001    0.000 utils.py:431(unpickle)
   108/12    0.001    0.000    0.002    0.000 utils.py:995(visit)
        1    0.000    0.000    0.000    0.000 visitor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 visitor.py:6(ASTVisitor)
        1    0.000    0.000    0.000    0.000 visitor.py:65(ExampleASTVisitor)
        1    0.000    0.000    0.000    0.000 warnings.py:14(warnpy3k)
     9488    0.083    0.000   10.164    0.001 wordlist.py:19(words)
     9488    0.319    0.000    4.260    0.000 wordlist.py:22(raw)
        4    0.001    0.000    0.001    0.000 {_coo.coo_todense}
        4    0.043    0.011    0.043    0.011 {_csc.csc_tocsr}
        4    0.002    0.001    0.002    0.001 {_csr.csr_matmat_pass1}
        4    0.003    0.001    0.003    0.001 {_csr.csr_matmat_pass2}
        4    0.000    0.000    0.000    0.000 {_csr.expandptr}
        8    0.000    0.000    0.000    0.000 {_struct.pack}
       12    0.000    0.000    0.000    0.000 {_struct.unpack}
       40    0.000    0.000    0.000    0.000 {abs}
       12    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x1E1CE5A8}
       32    0.084    0.003    0.084    0.003 {built-in method acquire}
    18976    0.511    0.000    0.511    0.000 {built-in method findall}
    28464    0.065    0.000    0.065    0.000 {built-in method group}
       16    0.000    0.000    0.000    0.000 {built-in method release}
37952/9488    0.306    0.000    0.977    0.000 {built-in method sub}
        8    0.000    0.000    0.000    0.000 {cPickle.dumps}
        4    0.000    0.000    0.000    0.000 {cPickle.load}
       60    0.001    0.000    0.002    0.000 {eval}
    10424    0.063    0.000    0.063    0.000 {getattr}
        2    0.000    0.000    0.000    0.000 {globals}
     1070    0.003    0.000    0.003    0.000 {hasattr}
        1    0.000    0.000    0.000    0.000 {imp.get_magic}
    28833    0.077    0.000    0.077    0.000 {isinstance}
       44    0.000    0.000    0.000    0.000 {iter}
   470361    0.916    0.000    0.916    0.000 {len}
        1    0.000    0.000    0.000    0.000 {locals}
       12    0.000    0.000    0.000    0.000 {map}
        8    0.000    0.000    0.000    0.000 {math.sqrt}
       12    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
      106    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
        4    0.001    0.000    0.001    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
       72    0.230    0.003    0.230    0.003 {method 'close' of 'file' objects}
       12    0.001    0.000    0.001    0.000 {method 'close' of 'mmap.mmap' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       40    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'encode' of 'unicode' objects}
        8    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        8    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
       12    0.000    0.000    0.000    0.000 {method 'fileno' of 'file' objects}
        4    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.000    0.000 {method 'flush' of 'mmap.mmap' objects}
   209556    0.550    0.000    0.550    0.000 {method 'get' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 {method 'has_key' of 'dict' objects}
       17    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
     9488    0.018    0.000    0.018    0.000 {method 'iteritems' of 'dict' objects}
     9500    0.023    0.000    0.023    0.000 {method 'join' of 'str' objects}
     9500    0.025    0.000    0.025    0.000 {method 'keys' of 'dict' objects}
    28239    0.064    0.000    0.064    0.000 {method 'lower' of 'str' objects}
   447044    0.978    0.000    0.978    0.000 {method 'lower' of 'unicode' objects}
     9500    0.028    0.000    0.028    0.000 {method 'lstrip' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 {method 'min' of 'numpy.ndarray' objects}
       20    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
        4    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     9536    0.387    0.000    0.387    0.000 {method 'read' of 'file' objects}
     9500    0.029    0.000    0.029    0.000 {method 'replace' of 'str' objects}
  1223952    2.558    0.000    2.558    0.000 {method 'rstrip' of 'str' objects}
       24    0.000    0.000    0.000    0.000 {method 'seek' of 'file' objects}
        8    0.004    0.001    0.004    0.001 {method 'send' of '_socket.socket' objects}
       12    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
    28564    0.249    0.000    0.249    0.000 {method 'split' of 'str' objects}
    19012    0.055    0.000    0.055    0.000 {method 'startswith' of 'str' objects}
       24    0.000    0.000    0.000    0.000 {method 'tell' of 'file' objects}
       12    0.000    0.000    0.000    0.000 {method 'tell' of 'mmap.mmap' objects}
       48    0.002    0.000    0.002    0.000 {method 'write' of 'file' objects}
     9500    0.207    0.000    0.207    0.000 {nt._getfullpathname}
     9488    0.733    0.000    0.733    0.000 {nt.stat}
      140    0.003    0.000    0.003    0.000 {numpy.core.multiarray.array}
       72    0.000    0.000    0.000    0.000 {numpy.core.multiarray.can_cast}
       28    0.000    0.000    0.000    0.000 {numpy.core.multiarray.empty}
        4    0.000    0.000    0.000    0.000 {numpy.core.multiarray.zeros}
     9576    0.783    0.000    0.783    0.000 {open}
       12    0.001    0.000    0.001    0.000 {parser.expr}
       12    0.000    0.000    0.000    0.000 {parser.st2tuple}
      414    0.001    0.000    0.001    0.000 {range}
        8    0.000    0.000    0.000    0.000 {select.select}
    18980    0.852    0.000    0.852    0.000 {sorted}
       12    0.015    0.001    0.032    0.003 {sum}
       16    0.000    0.000    0.000    0.000 {thread.allocate_lock}
       40    0.000    0.000    0.000    0.000 {thread.get_ident}


Finished wiki-stem-descMatch.csv





















         15705238 function calls (15392989 primitive calls) in 97.898 CPU seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000   97.898   97.898 <string>:1(<module>)
       42    0.000    0.000    0.000    0.000 <string>:1(fileno)
       42    0.000    0.000    0.001    0.000 __init__.py:1034(debug)
       42    0.001    0.000    0.001    0.000 __init__.py:1230(getEffectiveLevel)
       42    0.000    0.000    0.001    0.000 __init__.py:1244(isEnabledFor)
    49812    0.609    0.000   16.080    0.000 api.py:184(open)
    49812    0.245    0.000    0.386    0.000 api.py:198(encoding)
       63    0.000    0.000    0.000    0.000 ast.py:1249(__init__)
      315    0.001    0.000    0.001    0.000 ast.py:361(__init__)
       63    0.000    0.000    0.000    0.000 ast.py:404(__init__)
       63    0.000    0.000    0.000    0.000 ast.py:41(__init__)
       63    0.000    0.000    0.000    0.000 ast.py:47(getChildNodes)
       63    0.000    0.000    0.000    0.000 ast.py:939(__init__)
       21    0.000    0.000    0.205    0.010 base.py:178(asformat)
       21    0.014    0.001    0.257    0.012 base.py:229(__mul__)
       21    0.000    0.000    0.000    0.000 base.py:370(__getattr__)
      105    0.001    0.000    0.001    0.000 base.py:51(__init__)
      210    0.001    0.000    0.006    0.000 base.py:553(isspmatrix)
      105    0.001    0.000    0.001    0.000 base.py:59(set_shape)
      523    0.001    0.000    0.001    0.000 base.py:81(get_shape)
       84    0.005    0.000    0.014    0.000 compressed.py:101(check_format)
    84/63    0.004    0.000    0.223    0.004 compressed.py:20(__init__)
       21    0.002    0.000    0.241    0.011 compressed.py:276(_mul_sparse_matrix)
       21    0.001    0.000    0.007    0.000 compressed.py:526(tocoo)
       21    0.000    0.000    0.010    0.000 compressed.py:549(toarray)
       21    0.000    0.000    0.000    0.000 compressed.py:597(__set_sorted)
       84    0.003    0.000    0.005    0.000 compressed.py:622(prune)
      378    0.001    0.000    0.001    0.000 compressed.py:85(getnnz)
       21    0.000    0.000    0.000    0.000 compressed.py:90(_set_self)
       21    0.001    0.000    0.005    0.000 coo.py:115(__init__)
       21    0.000    0.000    0.000    0.000 coo.py:141(coo_todense)
       42    0.001    0.000    0.001    0.000 coo.py:194(getnnz)
       21    0.001    0.000    0.003    0.000 coo.py:205(_check)
       21    0.001    0.000    0.002    0.000 coo.py:237(toarray)
       21    0.000    0.000    0.193    0.009 csc.py:107(csc_tocsr)
       21    0.000    0.000    0.000    0.000 csc.py:118(tocsc)
       21    0.002    0.000    0.205    0.010 csc.py:124(tocsr)
       63    0.000    0.000    0.000    0.000 csc.py:173(_swap)
      252    0.001    0.000    0.001    0.000 csr.py:180(_swap)
       21    0.000    0.000    0.009    0.000 csr.py:244(csr_matmat_pass2)
       21    0.000    0.000    0.001    0.000 csr.py:70(expandptr)
       21    0.000    0.000    0.010    0.000 csr.py:74(csr_matmat_pass1)
    49812    9.503    0.000   78.389    0.002 cyttron.py:262(cleanDoc)
       21    0.759    0.036   97.141    4.626 cyttron.py:281(descMatch)
        1    0.145    0.145   97.898   97.898 cyttron.py:356(listDescMatch)
    49812    0.500    0.000    9.228    0.000 data.py:147(__init__)
    49812    0.275    0.000    4.001    0.000 data.py:164(open)
      105    0.001    0.000    0.001    0.000 data.py:17(__init__)
    49812    0.719    0.000   11.084    0.000 data.py:173(join)
      105    0.000    0.000    0.000    0.000 data.py:20(_get_dtype)
    49812    8.159    0.000   16.741    0.000 dictionary.py:98(doc2bow)
       21    0.000    0.000    0.000    0.000 docsim.py:188(close_shard)
       21    0.001    0.000    0.622    0.030 docsim.py:234(__getitem__)
      200    0.000    0.000    0.000    0.000 docsim.py:258(<lambda>)
       21    0.001    0.000    0.280    0.013 docsim.py:463(get_similarities)
       21    0.001    0.000    0.274    0.013 docsim.py:522(load)
       21    0.000    0.000    0.276    0.013 docsim.py:89(get_index)
       21    0.001    0.000    0.613    0.029 docsim.py:94(__getitem__)
       63    0.001    0.000    0.002    0.000 format.py:173(read_magic)
       63    0.003    0.000    0.220    0.003 format.py:288(read_array_header_1_0)
       63    0.002    0.000    0.255    0.004 format.py:470(open_memmap)
       63    0.001    0.000    0.007    0.000 fromnumeric.py:1579(all)
      378    0.001    0.000    0.001    0.000 fromnumeric.py:2116(rank)
       63    0.001    0.000    0.006    0.000 fromnumeric.py:32(_wrapit)
       21    0.000    0.000    0.004    0.000 fromnumeric.py:598(argsort)
    49812    0.259    0.000    3.552    0.000 genericpath.py:15(exists)
       21    0.000    0.000    0.000    0.000 interfaces.py:104(__init__)
       21    0.000    0.000    0.000    0.000 interfaces.py:143(_apply)
       21    0.001    0.000    0.337    0.016 interfaces.py:178(__getitem__)
    49812    0.524    0.000    7.024    0.000 internals.py:29(convert_regexp_to_nongrouping)
   149436    1.004    0.000    3.930    0.000 internals.py:48(subfunc)
       42    0.000    0.000    0.002    0.000 matutils.py:117(ismatrix)
       21    0.037    0.002    0.046    0.002 matutils.py:146(full2sparse_clipped)
       42    0.002    0.000    0.015    0.000 matutils.py:223(unitvec)
     2432    0.007    0.000    0.007    0.000 matutils.py:253(<genexpr>)
       21    0.001    0.000    0.011    0.001 matutils.py:47(corpus2csc)
       63    0.006    0.000    0.023    0.000 memmap.py:178(__new__)
       63    0.000    0.000    0.001    0.000 memmap.py:254(__array_finalize__)
       63    0.001    0.000    0.005    0.000 memmap.py:281(_close)
       63    0.001    0.000    0.006    0.000 memmap.py:290(__del__)
       63    0.002    0.000    0.266    0.004 npyio.py:265(load)
    99687    0.264    0.000    0.264    0.000 ntpath.py:122(splitdrive)
    49875    2.252    0.000    4.154    0.000 ntpath.py:398(normpath)
    49875    0.389    0.000    5.181    0.000 ntpath.py:466(abspath)
    49812    0.262    0.000    0.393    0.000 ntpath.py:55(isabs)
    49812    0.486    0.000    0.979    0.000 ntpath.py:63(join)
       21    0.000    0.000    0.000    0.000 numeric.py:1574(isscalar)
      420    0.002    0.000    0.008    0.000 numeric.py:167(asarray)
    49812    1.569    0.000    1.697    0.000 porter.py:116(__init__)
199248/49812    1.283    0.000    5.360    0.000 re.py:144(sub)
    49812    0.372    0.000    1.140    0.000 re.py:169(findall)
    49812    0.213    0.000    0.572    0.000 re.py:188(compile)
   298872    1.455    0.000    2.173    0.000 re.py:229(_compile)
    49812    0.338    0.000    8.824    0.000 regexp.py:151(__init__)
    49812    0.599    0.000    8.486    0.000 regexp.py:33(__init__)
    49812    0.230    0.000    2.201    0.000 regexp.py:92(tokenize)
      294    0.001    0.000    0.001    0.000 rpc.py:149(debug)
       42    0.001    0.000    0.612    0.015 rpc.py:208(remotecall)
       42    0.001    0.000    0.011    0.000 rpc.py:218(asynccall)
       42    0.001    0.000    0.600    0.014 rpc.py:238(asyncreturn)
       42    0.000    0.000    0.000    0.000 rpc.py:244(decoderesponse)
       42    0.000    0.000    0.599    0.014 rpc.py:279(getresponse)
       42    0.000    0.000    0.001    0.000 rpc.py:287(_proxify)
       42    0.002    0.000    0.598    0.014 rpc.py:295(_getresponse)
       42    0.000    0.000    0.000    0.000 rpc.py:317(newseq)
       42    0.002    0.000    0.007    0.000 rpc.py:321(putmessage)
       42    0.001    0.000    0.001    0.000 rpc.py:548(__getattr__)
       42    0.000    0.000    0.000    0.000 rpc.py:591(__init__)
       42    0.000    0.000    0.612    0.015 rpc.py:596(__call__)
    49812    0.473    0.000   28.957    0.001 simple.py:114(line_tokenize)
    49812    0.152    0.000    0.152    0.000 simple.py:72(__init__)
    49812   14.667    0.000   28.332    0.001 simple.py:92(tokenize)
       21    0.000    0.000    0.000    0.000 sputils.py:111(issequence)
      231    0.004    0.000    0.006    0.000 sputils.py:116(_isinstance)
       21    0.000    0.000    0.001    0.000 sputils.py:124(isdense)
       42    0.002    0.000    0.005    0.000 sputils.py:18(upcast)
      105    0.001    0.000    0.002    0.000 sputils.py:50(to_native)
       63    0.000    0.000    0.000    0.000 sputils.py:54(getdtype)
       21    0.000    0.000    0.001    0.000 sputils.py:77(isscalarlike)
       21    0.000    0.000    0.000    0.000 sputils.py:81(isintlike)
       84    0.001    0.000    0.001    0.000 sputils.py:96(isshape)
       42    0.007    0.000    0.021    0.000 tfidfmodel.py:112(__getitem__)
       42    0.000    0.000    0.001    0.000 threading.py:101(__init__)
       42    0.000    0.000    0.001    0.000 threading.py:116(acquire)
       42    0.000    0.000    0.001    0.000 threading.py:136(release)
       42    0.000    0.000    0.001    0.000 threading.py:154(_acquire_restore)
       42    0.000    0.000    0.001    0.000 threading.py:162(_release_save)
       42    0.000    0.000    0.000    0.000 threading.py:172(_is_owned)
       42    0.000    0.000    0.002    0.000 threading.py:176(Condition)
       42    0.001    0.000    0.002    0.000 threading.py:181(__init__)
       42    0.001    0.000    0.593    0.014 threading.py:230(wait)
       84    0.000    0.000    0.000    0.000 threading.py:59(__init__)
      210    0.001    0.000    0.001    0.000 threading.py:64(_note)
       84    0.001    0.000    0.001    0.000 threading.py:808(currentThread)
       42    0.000    0.000    0.001    0.000 threading.py:96(RLock)
       63    0.022    0.000    0.048    0.001 transformer.py:104(__init__)
  2646/63    0.025    0.000    0.139    0.002 transformer.py:1071(com_binary)
       63    0.002    0.000    0.122    0.002 transformer.py:1196(com_dictmaker)
       63    0.001    0.000    0.145    0.002 transformer.py:120(transform)
       63    0.001    0.000    0.149    0.002 transformer.py:130(parseexpr)
       63    0.001    0.000    0.141    0.002 transformer.py:145(compile_node)
       63    0.001    0.000    0.140    0.002 transformer.py:191(eval_input)
       63    0.001    0.000    0.197    0.003 transformer.py:49(parse)
   126/63    0.001    0.000    0.139    0.002 transformer.py:574(testlist)
       63    0.001    0.000    0.021    0.000 transformer.py:584(testlist_gexp)
   504/63    0.005    0.000    0.138    0.002 transformer.py:590(test)
   504/63    0.004    0.000    0.137    0.002 transformer.py:604(or_test)
   504/63    0.002    0.000    0.135    0.002 transformer.py:611(and_test)
   504/63    0.003    0.000    0.134    0.002 transformer.py:615(not_test)
   504/63    0.003    0.000    0.133    0.002 transformer.py:622(comparison)
   504/63    0.002    0.000    0.132    0.002 transformer.py:655(expr)
   504/63    0.002    0.000    0.131    0.002 transformer.py:659(xor_expr)
   504/63    0.002    0.000    0.130    0.002 transformer.py:663(and_expr)
   504/63    0.005    0.000    0.129    0.002 transformer.py:667(shift_expr)
   504/63    0.004    0.000    0.128    0.002 transformer.py:680(arith_expr)
   504/63    0.005    0.000    0.126    0.002 transformer.py:692(term)
   504/63    0.004    0.000    0.125    0.002 transformer.py:710(factor)
   126/63    0.001    0.000    0.001    0.000 transformer.py:72(extractLineNo)
   504/63    0.004    0.000    0.124    0.002 transformer.py:723(power)
   504/63    0.002    0.000    0.123    0.002 transformer.py:736(atom)
       63    0.000    0.000    0.022    0.000 transformer.py:739(atom_lpar)
       63    0.000    0.000    0.123    0.002 transformer.py:749(atom_lbrace)
       63    0.001    0.000    0.002    0.000 transformer.py:757(atom_number)
      252    0.001    0.000    0.008    0.000 transformer.py:762(decode_literal)
      252    0.002    0.000    0.011    0.000 transformer.py:773(atom_string)
       63    0.000    0.000    0.001    0.000 transformer.py:779(atom_name)
     3150    0.007    0.000    0.007    0.000 transformer.py:795(lookup_node)
  4032/63    0.019    0.000    0.140    0.002 transformer.py:798(com_node)
    49812    0.233    0.000    0.331    0.000 util.py:411(concat)
       63    0.001    0.000    0.009    0.000 utils.py:1004(visitExpression)
      315    0.001    0.000    0.001    0.000 utils.py:1008(visitConst)
       63    0.002    0.000    0.007    0.000 utils.py:1011(visitDict)
       63    0.000    0.000    0.001    0.000 utils.py:1014(visitTuple)
       63    0.000    0.000    0.000    0.000 utils.py:1026(visitName)
       63    0.001    0.000    0.208    0.003 utils.py:1087(safe_eval)
      105    0.002    0.000    0.003    0.000 utils.py:208(is_corpus)
       21    0.001    0.000    0.007    0.000 utils.py:431(unpickle)
   567/63    0.004    0.000    0.009    0.000 utils.py:995(visit)
    49812    0.420    0.000   49.379    0.001 wordlist.py:19(words)
    49812    1.575    0.000   20.002    0.000 wordlist.py:22(raw)
       21    0.000    0.000    0.000    0.000 {_coo.coo_todense}
       21    0.193    0.009    0.193    0.009 {_csc.csc_tocsr}
       21    0.009    0.000    0.009    0.000 {_csr.csr_matmat_pass1}
       21    0.009    0.000    0.009    0.000 {_csr.csr_matmat_pass2}
       21    0.001    0.000    0.001    0.000 {_csr.expandptr}
       42    0.000    0.000    0.000    0.000 {_struct.pack}
       63    0.000    0.000    0.000    0.000 {_struct.unpack}
     2571    0.005    0.000    0.005    0.000 {abs}
       63    0.001    0.000    0.002    0.000 {built-in method __new__ of type object at 0x1E1CE5A8}
      168    0.590    0.004    0.590    0.004 {built-in method acquire}
    99624    2.298    0.000    2.298    0.000 {built-in method findall}
   149436    0.318    0.000    0.318    0.000 {built-in method group}
       84    0.000    0.000    0.000    0.000 {built-in method release}
199248/49812    1.383    0.000    4.683    0.000 {built-in method sub}
       42    0.001    0.000    0.001    0.000 {cPickle.dumps}
       21    0.002    0.000    0.003    0.000 {cPickle.load}
      315    0.008    0.000    0.009    0.000 {eval}
    54726    0.301    0.000    0.301    0.000 {getattr}
     5586    0.016    0.000    0.016    0.000 {hasattr}
   150927    0.397    0.000    0.397    0.000 {isinstance}
      230    0.000    0.000    0.000    0.000 {iter}
  2384391    4.439    0.000    4.439    0.000 {len}
       63    0.000    0.000    0.000    0.000 {map}
       42    0.000    0.000    0.000    0.000 {math.sqrt}
       63    0.001    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
      536    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
       21    0.003    0.000    0.003    0.000 {method 'argsort' of 'numpy.ndarray' objects}
       21    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
      368    0.578    0.002    0.578    0.002 {method 'close' of 'file' objects}
       63    0.003    0.000    0.003    0.000 {method 'close' of 'mmap.mmap' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      200    0.002    0.000    0.002    0.000 {method 'encode' of 'str' objects}
       21    0.000    0.000    0.000    0.000 {method 'encode' of 'unicode' objects}
       42    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       42    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
       63    0.000    0.000    0.000    0.000 {method 'fileno' of 'file' objects}
       21    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
       63    0.001    0.000    0.001    0.000 {method 'flush' of 'mmap.mmap' objects}
  1050147    2.686    0.000    2.686    0.000 {method 'get' of 'dict' objects}
       84    0.000    0.000    0.000    0.000 {method 'has_key' of 'dict' objects}
       63    0.002    0.000    0.002    0.000 {method 'items' of 'dict' objects}
    49812    0.096    0.000    0.096    0.000 {method 'iteritems' of 'dict' objects}
    49875    0.113    0.000    0.113    0.000 {method 'join' of 'str' objects}
    49875    0.128    0.000    0.128    0.000 {method 'keys' of 'dict' objects}
     6968    0.016    0.000    0.016    0.000 {method 'lower' of 'str' objects}
  2346981    4.723    0.000    4.723    0.000 {method 'lower' of 'unicode' objects}
    49875    0.139    0.000    0.139    0.000 {method 'lstrip' of 'str' objects}
       40    0.001    0.000    0.001    0.000 {method 'max' of 'numpy.ndarray' objects}
       40    0.000    0.000    0.000    0.000 {method 'min' of 'numpy.ndarray' objects}
      105    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
       21    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    50064    1.886    0.000    1.886    0.000 {method 'read' of 'file' objects}
    49875    0.144    0.000    0.144    0.000 {method 'replace' of 'str' objects}
  6425748   12.700    0.000   12.700    0.000 {method 'rstrip' of 'str' objects}
      126    0.001    0.000    0.001    0.000 {method 'seek' of 'file' objects}
       42    0.002    0.000    0.002    0.000 {method 'send' of '_socket.socket' objects}
       63    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
   149961    1.291    0.000    1.291    0.000 {method 'split' of 'str' objects}
    99813    0.270    0.000    0.270    0.000 {method 'startswith' of 'str' objects}
      126    0.001    0.000    0.001    0.000 {method 'tell' of 'file' objects}
       63    0.000    0.000    0.000    0.000 {method 'tell' of 'mmap.mmap' objects}
      242    0.004    0.000    0.004    0.000 {method 'write' of 'file' objects}
    49875    0.638    0.000    0.638    0.000 {nt._getfullpathname}
    49812    3.293    0.000    3.293    0.000 {nt.stat}
      735    0.010    0.000    0.010    0.000 {numpy.core.multiarray.array}
      378    0.001    0.000    0.001    0.000 {numpy.core.multiarray.can_cast}
      147    0.002    0.000    0.002    0.000 {numpy.core.multiarray.empty}
       21    0.000    0.000    0.000    0.000 {numpy.core.multiarray.zeros}
    50264    3.775    0.000    3.775    0.000 {open}
       63    0.003    0.000    0.003    0.000 {parser.expr}
       63    0.003    0.000    0.003    0.000 {parser.st2tuple}
     2164    0.006    0.000    0.006    0.000 {range}
       42    0.001    0.000    0.002    0.000 {select.select}
    99645    5.161    0.000    5.162    0.000 {sorted}
       63    0.005    0.000    0.012    0.000 {sum}
       84    0.001    0.000    0.001    0.000 {thread.allocate_lock}
      210    0.000    0.000    0.000    0.000 {thread.get_ident}


Finished wiki-stem-descMatch-keyWords.csv
1 of 16

2 of 16

3 of 16

4 of 16

5 of 16

6 of 16

7 of 16

8 of 16

9 of 16

10 of 16

11 of 16

12 of 16

13 of 16

14 of 16

15 of 16

16 of 16

         12892761 function calls (12653901 primitive calls) in 86.665 CPU seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
      128    0.001    0.000    0.001    0.000 <string>:1(fileno)
       32    0.000    0.000    0.001    0.000 __init__.py:1034(debug)
       32    0.001    0.000    0.001    0.000 __init__.py:1230(getEffectiveLevel)
